id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,N
0,2023/7/24 6:06,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.53,0.0,0.0,3.16,17.58,0.0,0.0,4.15,18.57,0.0,0.0,4.13,16.47,0
0,2023/7/24 6:08,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.52,0.0,0.0,3.06,17.11,0.0,0.0,4.24,19.3,0.0,0.0,4.1,16.74,1
0,2023/7/24 6:11,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.89,0.0,0.0,3.11,17.81,0.0,0.0,4.21,18.55,0.0,0.0,4.16,16.19,0
0,2023/7/24 6:13,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.11,0.0,0.0,3.12,17.58,0.0,0.0,4.23,19.18,0.0,0.0,4.11,15.72,0
0,2023/7/24 6:17,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.65,0.0,0.0,3.11,17.13,0.0,0.0,4.22,19.06,0.0,0.0,4.07,16.1,0
0,2023/7/24 6:18,正常停机,34,1258.29,0.0,37,36,0.0,0,2.82,17.16,0.0,0.0,2.9,17.29,0.0,0.0,4.26,19.41,0.0,0.0,4.13,15.82,0
0,2023/7/24 6:22,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.14,0.0,0.0,3.09,17.31,0.0,0.0,4.21,19.35,0.0,0.0,4.09,16.0,0
0,2023/7/24 6:23,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.15,0.0,0.0,3.14,17.63,0.0,0.0,4.23,19.65,0.0,0.0,4.1,15.97,0
0,2023/7/24 6:26,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.79,0.0,0.0,3.12,17.23,0.0,0.0,4.21,18.85,0.0,0.0,4.06,16.15,0
0,2023/7/24 6:27,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.44,0.0,0.0,3.12,17.42,0.0,0.0,4.27,18.64,0.0,0.0,4.11,16.83,0
0,2023/7/24 6:30,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.47,0.0,0.0,2.96,17.02,0.0,0.0,4.27,18.88,0.0,0.0,4.1,16.0,0
0,2023/7/24 6:32,正常停机,34,1258.29,0.0,37,36,0.0,0,2.79,17.14,0.0,0.0,3.03,17.11,0.0,0.0,4.23,19.07,0.0,0.0,4.09,16.63,0
0,2023/7/24 6:34,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.29,0.0,0.0,2.97,17.53,0.0,0.0,4.21,19.11,0.0,0.0,4.08,16.69,0
0,2023/7/24 6:43,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.38,0.0,0.0,3.1,17.55,0.0,0.0,4.19,18.11,0.0,0.0,4.1,16.0,0
0,2023/7/24 6:44,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.8,0.0,0.0,3.07,17.6,0.0,0.0,4.18,18.93,0.0,0.0,4.13,16.25,0
0,2023/7/24 6:45,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.25,0.0,0.0,3.18,17.28,0.0,0.0,4.18,18.78,0.0,0.0,4.1,15.75,0
0,2023/7/24 6:46,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.7,0.0,0.0,3.04,17.07,0.0,0.0,4.18,18.46,0.0,0.0,4.07,16.71,0
0,2023/7/24 6:52,正常停机,34,1258.29,0.0,37,36,0.0,0,2.79,16.59,0.0,0.0,3.02,17.72,0.0,0.0,4.2,18.68,0.0,0.0,4.12,16.32,0
0,2023/7/24 6:53,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,16.7,0.0,0.0,3.1,17.2,0.0,0.0,4.19,19.56,0.0,0.0,4.1,16.86,0
0,2023/7/24 6:54,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.79,0.0,0.0,3.09,17.19,0.0,0.0,4.16,19.17,0.0,0.0,4.11,15.87,0
0,2023/7/24 6:55,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.29,0.0,0.0,3.08,17.31,0.0,0.0,4.27,19.81,0.0,0.0,4.07,16.78,0
0,2023/7/24 6:56,正常停机,34,1258.29,0.0,37,36,0.0,0,2.72,16.26,0.0,0.0,3.05,17.02,0.0,0.0,4.16,18.43,0.0,0.0,4.07,16.3,0
0,2023/7/24 7:02,正常停机,34,1258.29,0.0,37,36,0.0,0,2.78,16.37,0.0,0.0,3.07,16.32,0.0,0.0,4.13,18.28,0.0,0.0,4.02,16.53,1
0,2023/7/24 7:11,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,16.77,0.0,0.0,3.0,17.24,0.0,0.0,4.23,19.25,0.0,0.0,4.05,16.48,1
0,2023/7/24 7:20,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.18,0.0,0.0,3.22,17.13,0.0,0.0,4.25,18.71,0.0,0.0,4.1,15.69,0
0,2023/7/24 7:21,正常停机,34,1258.29,0.0,37,36,0.0,0,2.77,16.44,0.0,0.0,3.04,16.98,0.0,0.0,4.22,19.28,0.0,0.0,4.11,16.44,0
0,2023/7/24 7:22,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,16.95,0.0,0.0,3.03,16.88,0.0,0.0,4.17,18.95,0.0,0.0,4.06,16.83,0
0,2023/7/24 7:23,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.83,0.0,0.0,3.14,17.53,0.0,0.0,4.19,19.19,0.0,0.0,4.12,15.84,0
0,2023/7/24 7:24,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.48,0.0,0.0,3.09,17.39,0.0,0.0,4.15,17.94,0.0,0.0,4.08,16.02,0
0,2023/7/24 7:25,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.21,0.0,0.0,3.16,17.33,0.0,0.0,4.25,18.2,0.0,0.0,4.05,15.55,0
0,2023/7/24 7:27,正常停机,34,1258.29,0.0,37,36,0.0,0,2.74,16.48,0.0,0.0,2.95,16.58,0.0,0.0,4.18,18.59,0.0,0.0,4.07,16.04,0
0,2023/7/24 7:29,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.17,0.0,0.0,3.05,16.74,0.0,0.0,4.14,18.87,0.0,0.0,4.12,16.28,0
0,2023/7/24 7:30,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.08,0.0,0.0,3.16,17.06,0.0,0.0,4.19,19.37,0.0,0.0,4.08,16.26,0
0,2023/7/24 7:32,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.15,0.0,0.0,3.12,17.54,0.0,0.0,4.21,19.26,0.0,0.0,4.09,15.97,0
0,2023/7/24 7:40,正常停机,36,1258.29,1071.72,37,36,0.62,0,3.32,18.95,0.57,0.0,5.16,41.47,32.54,0.0,124.56,298.57,39.45,0.0,92.07,287.73,0
0,2023/7/24 7:43,正常停机,37,1258.29,1258.8,37,36,0.71,0,3.14,18.73,1.16,0.0,4.12,30.4,23.01,0.0,83.43,281.66,35.05,0.0,93.67,289.07,1
0,2023/7/24 7:45,正常停机,39,1258.29,1258.7,37,36,0.55,0,3.22,19.04,0.65,0.0,4.09,29.45,18.59,0.0,84.13,286.46,41.29,0.0,92.71,294.2,0
0,2023/7/24 7:48,正常停机,41,1258.29,1257.47,37,36,0.95,0,3.12,19.16,0.67,0.0,4.25,30.98,18.21,0.0,83.46,282.09,43.16,0.0,92.18,290.26,0
0,2023/7/24 7:49,正常停机,41,1258.29,1258.29,37,36,0.66,0,3.2,18.58,0.89,0.0,4.17,30.92,25.78,0.0,83.31,285.82,47.15,0.0,93.05,287.99,0
0,2023/7/24 7:51,正常停机,42,1258.29,1259.42,37,36,0.65,0,3.19,18.2,1.07,0.0,4.23,32.02,30.27,0.0,83.56,284.97,46.17,0.0,93.55,298.1,0
0,2023/7/24 7:55,正常停机,42,1258.29,1257.88,37,36,0.61,0,3.23,19.35,1.31,0.0,4.25,31.94,30.34,0.0,89.4,279.24,45.37,0.0,93.79,301.62,0
0,2023/7/24 7:56,正常停机,43,1258.29,1257.16,37,36,0.72,0,3.14,18.97,1.12,0.0,4.27,32.25,33.81,0.0,89.39,286.82,47.05,0.0,94.28,296.65,0
0,2023/7/24 7:57,正常运行,44,1258.29,1258.09,37,36,0.74,0,3.13,18.64,1.12,0.0,4.22,32.94,36.0,0.0,88.95,286.12,41.42,0.0,93.66,308.3,0
0,2023/7/24 7:59,正常停机,45,1258.29,1257.68,37,36,0.92,0,3.25,18.52,0.89,0.0,4.19,32.54,39.71,0.0,91.63,293.5,50.26,0.0,94.54,307.97,0
0,2023/7/24 8:03,正常停机,47,1258.29,1257.37,37,36,1.09,0,8.53,37.04,0.63,0.0,5.58,40.33,33.88,0.0,95.71,289.13,47.38,0.0,93.57,309.05,0
0,2023/7/24 8:05,正常停机,47,1258.29,1256.76,37,36,0.95,0,4.42,28.06,1.43,0.0,12.9,50.63,37.47,0.0,90.92,294.6,44.68,0.0,98.52,322.53,1
0,2023/7/24 8:06,正常停机,48,1258.29,1254.2,37,36,1.0,0,5.46,29.51,0.91,0.0,6.76,61.68,35.66,0.0,94.16,302.08,59.0,0.0,95.0,318.95,0
0,2023/7/24 8:07,正常停机,49,1258.29,1252.66,37,37,0.61,0,5.92,33.91,1.58,0.0,8.34,53.78,38.16,0.0,94.37,310.61,45.36,0.0,95.84,316.15,0
0,2023/7/24 8:13,正常运行,49,1258.29,1256.14,37,37,0.59,0,3.89,32.06,1.48,0.0,7.56,34.25,47.68,0.0,97.39,311.39,38.3,0.0,100.11,328.04,0
0,2023/7/24 8:14,正常停机,49,1258.29,1252.97,38,37,0.55,0,4.61,24.76,0.84,0.0,7.61,36.47,33.37,0.0,96.87,314.55,46.27,0.0,98.85,323.07,0
0,2023/7/24 8:15,正常停机,50,1258.29,1258.7,38,37,0.69,0,3.51,25.47,0.65,0.0,5.36,37.11,31.72,0.0,97.18,315.21,34.25,0.0,98.23,332.4,0
0,2023/7/24 8:18,正常停机,50,1258.29,1256.45,38,37,0.62,0,5.43,30.87,1.04,0.0,5.29,39.49,42.72,0.0,98.69,311.69,38.6,0.0,99.11,329.69,0
0,2023/7/24 8:20,正常停机,51,1258.29,1256.96,38,38,0.71,0,4.33,30.74,0.79,0.0,11.75,36.62,37.42,0.0,99.26,313.27,48.88,0.0,103.6,350.51,1
0,2023/7/24 8:21,正常停机,49,1258.29,1256.65,38,38,0.49,0,4.53,32.19,1.36,0.0,6.93,42.09,35.35,0.0,98.5,305.41,53.81,0.0,103.04,341.15,0
0,2023/7/24 8:23,正常停机,51,1258.29,1258.29,38,38,0.74,0,3.19,18.45,0.88,0.0,4.04,32.92,41.46,0.0,97.09,295.84,48.72,0.0,102.4,323.49,0
0,2023/7/24 8:24,正常停机,50,1258.29,1258.6,38,38,0.71,0,3.17,18.17,0.71,0.0,4.09,32.42,40.44,0.0,97.68,301.56,49.89,0.0,103.62,327.07,0
0,2023/7/24 8:27,正常运行,51,1258.29,1249.28,38,37,0.76,0,4.82,23.74,0.93,0.0,9.16,54.81,45.21,0.0,100.75,312.05,58.2,0.0,106.52,357.0,0
0,2023/7/24 8:28,正常运行,52,1258.29,1254.5,38,37,0.82,0,3.55,23.83,0.92,0.0,8.09,38.02,48.57,0.0,98.06,308.57,50.45,0.0,106.7,362.1,0
0,2023/7/24 8:29,正常运行,52,1258.29,1257.57,38,38,0.82,0,3.1,18.48,0.88,0.0,4.1,33.74,41.73,0.0,96.6,299.32,43.13,0.0,106.41,332.37,0
0,2023/7/24 8:30,正常停机,52,1258.29,1258.39,38,37,0.78,0,3.07,18.95,1.11,0.0,4.02,33.01,37.75,0.0,96.07,299.38,43.6,0.0,106.23,333.67,1
0,2023/7/24 8:34,正常停机,52,1258.29,1258.19,38,37,0.89,0,3.21,18.44,1.03,0.0,4.1,34.03,45.49,0.0,95.79,295.05,48.67,0.0,106.95,336.63,0
0,2023/7/24 8:36,正常停机,52,1258.29,1257.27,38,37,0.63,0,3.15,20.51,0.92,0.0,4.11,35.56,71.15,0.0,97.82,326.01,65.61,0.0,109.32,372.95,0
0,2023/7/24 8:38,正常运行,53,1258.29,1258.8,38,37,0.65,0,3.08,18.84,0.69,0.0,4.13,37.29,38.35,0.0,92.95,300.33,46.34,0.0,105.85,337.29,0
0,2023/7/24 8:39,正常运行,53,1258.29,1258.39,38,37,0.58,0,3.12,18.53,0.9,0.0,4.06,39.82,28.94,0.0,95.57,293.79,56.01,0.0,107.14,338.74,0
0,2023/7/24 8:42,正常运行,54,1258.29,1258.7,38,37,0.59,0,3.06,18.49,0.5,0.0,4.06,37.2,35.7,0.0,95.76,286.34,49.36,0.0,107.65,340.92,0
0,2023/7/24 8:43,正常运行,53,1258.29,1258.29,38,37,0.83,0,3.14,18.7,0.83,0.0,4.03,35.43,32.46,0.0,96.14,289.78,47.06,0.0,110.13,339.77,0
0,2023/7/24 9:01,正常停机,53,1258.29,1257.98,39,37,0.69,0,3.23,18.87,0.87,0.0,4.06,38.42,31.34,0.0,98.91,293.96,48.63,0.0,114.51,353.61,0
0,2023/7/24 9:04,正常停机,54,1258.29,1258.91,39,38,0.87,0,3.18,18.58,1.13,0.0,4.11,37.22,30.6,0.0,97.7,289.48,52.3,0.0,114.13,354.44,0
0,2023/7/24 9:05,正常停机,55,1258.29,1254.5,39,38,0.41,0,5.43,37.29,1.11,0.0,9.49,49.51,33.84,0.0,100.08,303.42,38.76,0.0,115.61,386.08,1
0,2023/7/24 9:06,正常停机,54,1258.29,1258.29,39,38,0.67,0,3.19,18.75,0.76,0.0,4.06,38.67,26.52,0.0,97.04,290.52,54.97,0.0,114.87,354.6,0
0,2023/7/24 9:08,正常停机,54,1258.29,1258.5,39,37,0.95,0,3.2,19.0,0.88,0.0,4.17,38.97,33.54,0.0,96.49,290.82,53.85,0.0,115.4,363.67,0
0,2023/7/24 9:12,正常停机,55,1258.29,1256.14,39,38,0.94,0,8.78,54.41,0.72,0.0,12.18,63.87,54.82,0.0,102.11,313.51,41.18,0.0,117.56,391.71,0
0,2023/7/24 9:13,正常停机,54,1258.29,1258.09,39,38,0.68,0,3.77,24.99,1.14,0.0,11.16,46.97,38.11,0.0,100.07,308.55,59.01,0.0,117.81,392.04,0
0,2023/7/24 9:15,正常停机,54,1258.29,1258.39,39,38,0.6,0,3.16,18.95,1.02,0.0,4.04,42.68,32.25,0.0,96.34,289.62,47.27,0.0,116.57,363.81,0
0,2023/7/24 9:16,正常停机,54,1258.29,1258.29,39,38,0.66,0,3.17,19.52,0.99,0.0,4.11,39.28,35.3,0.0,95.3,295.35,43.42,0.0,116.16,364.11,0
0,2023/7/24 9:17,正常停机,54,1258.29,1258.19,39,38,0.53,0,3.24,18.65,1.03,0.0,4.1,39.53,26.76,0.0,95.76,296.21,56.81,0.0,117.28,364.64,0
0,2023/7/24 9:19,正常停机,54,1258.29,1254.6,39,38,0.9,0,4.82,28.34,0.94,0.0,7.5,38.38,42.85,0.0,99.58,296.46,48.83,0.0,119.37,388.34,0
0,2023/7/24 9:20,正常停机,55,1258.29,1255.01,39,38,0.72,0,4.79,25.93,1.31,0.0,5.0,46.51,34.92,0.0,98.95,300.75,48.01,0.0,119.48,370.07,1
0,2023/7/24 9:22,正常停机,54,1258.29,1257.78,39,38,0.74,0,3.76,25.6,0.86,0.0,4.94,41.55,37.8,0.0,96.63,295.41,55.96,0.0,118.17,381.85,0
0,2023/7/24 9:24,正常停机,55,1258.29,1256.45,40,38,0.56,0,3.97,25.99,1.41,0.0,5.66,46.13,44.14,0.0,97.15,299.79,49.5,0.0,120.54,383.91,0
0,2023/7/24 9:28,正常停机,56,838.86,838.96,40,38,0.39,0,3.18,18.96,0.6,0.0,3.84,35.8,15.67,0.0,84.56,287.75,22.66,0.0,132.34,384.22,0
0,2023/7/24 9:29,正常停机,56,838.86,839.07,40,38,0.76,0,3.13,18.12,0.59,0.0,3.79,39.04,30.64,0.0,83.07,276.52,18.04,0.0,123.1,357.34,0
0,2023/7/24 9:33,正常运行,57,838.86,838.96,40,38,0.72,0,3.19,18.68,0.8,0.0,4.9,41.12,27.9,0.0,85.2,356.59,29.94,0.0,130.29,410.12,0
0,2023/7/24 9:35,正常运行,56,838.86,838.55,40,38,0.76,0,3.1,19.17,1.01,0.0,3.76,34.55,16.94,0.0,85.32,276.7,16.94,0.0,110.38,328.05,0
0,2023/7/24 9:37,正常运行,58,1258.29,1252.86,40,38,0.83,0,3.68,27.68,0.85,0.0,4.99,42.54,33.68,0.0,98.27,312.87,44.43,0.0,109.55,374.16,0
0,2023/7/24 9:39,正常运行,57,1258.29,1257.78,40,38,0.9,0,3.19,19.77,0.96,0.0,4.16,42.05,30.48,0.0,92.57,289.35,50.12,0.0,114.92,358.75,0
0,2023/7/24 9:41,正常运行,58,1258.29,1251.74,40,38,1.7,0,4.02,29.85,0.96,0.0,5.8,44.18,31.14,0.0,99.99,317.04,38.33,0.0,125.49,417.85,0
0,2023/7/24 9:42,正常运行,59,1258.29,1252.45,40,38,0.44,0,3.79,34.77,1.39,0.0,6.68,52.97,37.93,0.0,101.07,327.82,61.7,0.0,128.76,433.45,0
0,2023/7/24 9:48,正常运行,61,1258.29,1253.89,40,38,0.67,0,4.12,24.51,0.7,0.0,8.14,66.52,31.43,0.0,91.1,339.93,44.29,0.0,137.22,439.01,0
0,2023/7/24 9:51,正常运行,62,1258.29,1268.43,40,39,0.98,0,10.26,62.42,0.97,0.0,13.79,62.49,43.75,0.0,110.08,304.94,58.84,0.0,135.3,419.08,0
0,2023/7/24 9:52,正常运行,65,1258.29,1246.41,40,39,0.52,0,5.89,29.41,0.66,0.0,13.17,58.36,38.52,0.0,91.09,330.0,56.39,0.0,135.2,418.0,0
0,2023/7/24 9:54,正常运行,62,1258.29,1258.19,40,38,0.63,0,3.17,19.79,0.83,0.0,4.11,37.58,31.31,0.0,89.7,287.89,40.68,0.0,116.79,350.62,0
0,2023/7/24 9:57,正常运行,62,1258.29,1245.7,41,39,1.65,0,8.48,46.17,1.13,0.0,9.62,60.08,33.29,0.0,113.62,356.99,25.94,0.0,142.62,431.37,1
0,2023/7/24 9:59,正常运行,62,838.86,838.76,41,38,0.5,0,3.19,18.77,1.08,0.0,3.67,31.33,21.77,0.0,85.0,275.22,20.01,0.0,130.65,373.51,1
0,2023/7/24 10:01,正常运行,62,1258.29,1257.98,41,38,0.59,0,3.21,19.62,0.68,0.0,4.01,35.13,31.27,0.0,87.95,285.68,32.54,0.0,119.04,356.06,0
0,2023/7/24 10:02,正常运行,62,1258.29,1254.09,41,38,0.81,0,3.55,30.51,1.42,0.0,4.72,44.01,46.64,0.0,93.31,316.35,39.59,0.0,128.82,396.48,0
0,2023/7/24 10:04,正常运行,61,1258.29,1258.19,41,38,0.71,0,3.16,20.41,0.86,0.0,4.24,36.39,32.41,0.0,88.26,283.93,43.23,0.0,121.44,364.28,0
0,2023/7/24 10:07,正常运行,63,1258.29,1255.32,41,39,0.59,0,3.54,28.76,0.93,0.0,5.11,47.92,36.76,0.0,91.99,311.62,63.02,0.0,126.28,409.8,0
0,2023/7/24 10:08,正常运行,63,1258.29,1249.18,41,39,0.76,0,7.52,55.58,0.8,0.0,5.35,46.78,33.36,0.0,115.61,326.86,61.07,0.0,132.79,407.67,1
0,2023/7/24 10:09,正常运行,63,1258.29,1254.4,41,39,1.23,0,3.93,36.52,1.09,0.0,5.45,54.04,63.69,0.0,99.82,323.53,67.18,0.0,131.81,407.55,0
0,2023/7/24 10:12,正常停机,63,1258.29,1255.94,41,39,0.65,0,3.93,27.38,0.82,0.0,5.71,42.73,31.01,0.0,91.54,306.45,39.64,0.0,124.16,394.86,0
0,2023/7/24 10:13,正常停机,65,1258.29,1261.36,41,39,0.94,0,4.98,37.07,1.44,0.0,4.83,45.27,40.3,0.0,104.98,315.98,39.15,0.0,126.12,402.09,0
0,2023/7/24 10:14,正常停机,64,1258.29,1257.06,41,39,0.92,0,3.57,33.35,2.07,0.0,5.02,45.64,31.72,0.0,93.41,311.17,34.2,0.0,125.82,399.11,0
0,2023/7/24 10:15,正常运行,65,1258.29,1252.35,41,39,0.49,0,3.93,32.68,0.54,0.0,12.56,74.35,36.45,0.0,95.07,359.01,34.03,0.0,151.28,452.12,0
0,2023/7/24 10:16,正常运行,66,1258.29,1258.09,41,39,0.89,0,3.12,20.46,1.24,0.0,4.11,36.76,31.07,0.0,88.65,285.12,43.98,0.0,118.38,356.41,0
0,2023/7/24 10:17,正常运行,64,1258.29,1258.8,41,39,0.84,0,3.19,19.87,0.5,0.0,4.1,35.7,37.9,0.0,88.64,287.43,39.51,0.0,117.68,350.47,0
0,2023/7/24 10:19,正常运行,62,1258.29,1257.37,41,39,0.52,0,11.05,55.87,0.92,0.0,9.23,69.78,56.01,0.0,109.17,332.17,34.73,0.0,122.18,422.09,0
0,2023/7/24 10:20,正常运行,64,1258.29,0.0,41,39,0.0,0,2.81,16.53,0.0,0.0,2.99,17.04,0.0,0.0,4.14,18.32,0.0,0.0,4.11,16.61,0
0,2023/7/24 10:21,正常运行,63,314.57,0.0,41,39,0.0,0,2.79,17.08,0.0,0.0,3.03,27.13,0.0,0.0,4.14,18.6,0.0,0.0,4.21,17.28,0
0,2023/7/24 10:33,正常停机,62,1258.29,0.0,41,39,0.0,0,2.82,16.43,0.0,0.0,3.07,17.69,0.0,0.0,4.04,18.14,0.0,0.0,4.16,17.1,0
0,2023/7/24 10:34,正常停机,61,1258.29,0.0,41,39,0.0,0,2.77,15.93,0.0,0.0,2.92,17.2,0.0,0.0,4.08,17.8,0.0,0.0,4.14,16.05,0
0,2023/7/24 10:36,正常停机,60,6396.31,0.0,41,38,0.0,0,2.79,16.76,0.0,0.0,3.02,17.87,0.0,0.0,4.09,18.35,0.0,0.0,4.05,17.14,0
0,2023/7/24 10:37,正常停机,59,6396.31,0.0,41,38,0.0,0,2.79,16.39,0.0,0.0,3.0,17.47,0.0,0.0,4.08,17.91,0.0,0.0,4.09,16.38,0
0,2023/7/24 10:39,正常停机,58,6396.31,0.0,41,38,0.0,0,2.85,16.45,0.0,0.0,2.91,17.38,0.0,0.0,4.08,18.21,0.0,0.0,4.09,17.07,0
0,2023/7/24 10:41,正常停机,57,6396.31,0.0,41,38,0.0,0,2.71,16.05,0.0,0.0,2.85,17.0,0.0,0.0,4.07,18.74,0.0,0.0,4.07,16.38,0
0,2023/7/24 10:46,正常停机,55,6396.31,0.0,41,38,0.0,0,2.77,17.14,0.0,0.0,2.85,17.02,0.0,0.0,4.04,17.71,0.0,0.0,4.12,16.53,0
0,2023/7/24 10:47,正常停机,55,6396.31,0.0,41,38,0.0,0,2.77,16.6,0.0,0.0,2.96,17.04,0.0,0.0,4.02,17.87,0.0,0.0,4.08,17.08,0
0,2023/7/24 10:48,正常停机,54,6396.31,0.0,41,38,0.0,0,2.76,17.1,0.0,0.0,3.0,18.13,0.0,0.0,4.07,18.44,0.0,0.0,4.09,16.81,0
0,2023/7/24 10:50,正常停机,54,6396.31,0.0,41,38,0.0,0,2.78,16.6,0.0,0.0,2.97,17.53,0.0,0.0,4.08,18.26,0.0,0.0,4.1,16.84,0
0,2023/7/24 10:55,正常停机,54,1258.29,109.16,41,38,0.79,0,5.16,40.23,0.67,0.0,2.88,17.31,1.62,0.0,33.67,18.41,0.0,0.0,4.11,17.54,0
0,2023/7/24 10:58,正常停机,53,1258.29,0.0,41,38,0.0,0,2.84,16.31,0.0,0.0,2.92,17.18,0.0,0.0,4.07,18.07,0.0,0.0,4.12,16.49,0
0,2023/7/24 10:59,正常停机,52,1258.29,0.0,41,38,0.0,0,2.75,16.26,0.0,0.0,3.07,17.33,0.0,0.0,4.08,19.1,0.0,0.0,4.12,16.63,0
0,2023/7/24 11:05,故障停机,51,1258.29,0.0,41,38,0.0,0,2.87,16.37,0.0,0.0,3.11,18.11,0.0,0.0,4.07,18.17,0.0,0.0,4.07,16.96,0
0,2023/7/24 11:10,故障停机,51,1258.29,0.0,41,38,0.0,0,2.74,16.98,0.0,0.0,3.0,18.0,0.0,0.0,4.01,18.04,0.0,0.0,4.09,17.1,0
0,2023/7/24 11:14,故障停机,50,1258.29,0.0,41,38,0.0,0,2.81,16.95,0.0,0.0,2.94,17.54,0.0,0.0,4.03,17.52,0.0,0.0,4.11,16.9,0
0,2023/7/24 11:15,故障停机,50,1258.29,0.0,41,38,0.0,0,2.76,16.65,0.0,0.0,2.87,17.25,0.0,0.0,4.01,17.56,0.0,0.0,4.06,17.03,0
0,2023/7/24 11:19,故障停机,50,1258.29,0.0,41,38,0.0,0,2.83,16.66,0.0,0.0,3.05,17.28,0.0,0.0,4.02,17.88,0.0,0.0,4.18,17.19,0
0,2023/7/24 11:26,正常停机,49,1258.29,0.0,41,38,0.0,0,2.84,16.45,0.0,0.0,2.93,17.05,0.0,0.0,4.07,17.93,0.0,0.0,4.09,16.8,0
0,2023/7/24 11:30,正常停机,51,1258.29,756.02,41,38,0.72,0,3.13,18.34,1.15,0.0,3.91,28.95,22.52,0.0,102.15,352.89,35.53,0.0,123.16,380.74,0
0,2023/7/24 11:37,正常停机,52,1258.29,0.0,41,38,0.0,0,2.81,17.07,0.0,0.0,2.99,17.64,0.0,0.0,4.11,17.88,0.0,0.0,4.18,16.84,0
0,2023/7/24 11:38,正常停机,51,1258.29,0.0,41,38,0.0,0,2.84,16.63,0.0,0.0,2.96,17.44,0.0,0.0,4.08,18.39,0.0,0.0,4.15,16.74,0
0,2023/7/24 11:46,正常停机,50,1258.29,0.0,41,38,0.0,0,2.75,16.58,0.0,0.0,3.01,17.67,0.0,0.0,4.08,18.13,0.0,0.0,4.07,16.96,0
0,2023/7/24 11:51,正常停机,51,1258.29,1258.29,41,38,0.73,0,3.42,19.96,1.04,0.0,4.97,44.63,45.96,0.0,90.16,288.55,41.82,0.0,93.0,312.53,0
0,2023/7/24 11:56,正常停机,52,1258.29,1257.98,41,38,0.43,0,3.16,18.74,0.72,0.0,3.99,34.34,34.41,0.0,96.03,295.93,33.82,0.0,97.16,321.09,0
0,2023/7/24 11:57,正常停机,51,1258.29,1257.68,41,38,0.88,0,3.04,18.96,0.65,0.0,3.99,31.56,44.09,0.0,95.54,292.42,44.77,0.0,96.89,322.19,0
0,2023/7/24 11:58,正常停机,53,1258.29,1258.29,41,38,0.65,0,3.1,20.0,1.27,0.0,6.59,52.52,39.92,0.0,96.53,340.1,52.77,0.0,113.21,377.71,0
0,2023/7/24 11:59,正常停机,52,1258.29,1257.47,41,38,0.85,0,4.25,25.62,0.88,0.0,5.76,40.54,40.31,0.0,94.67,309.91,54.99,0.0,102.93,354.0,0
0,2023/7/24 12:00,正常停机,54,1258.29,1258.29,41,38,0.91,0,3.05,19.45,1.22,0.0,3.95,34.3,40.65,0.0,91.51,287.68,41.22,0.0,101.37,329.29,0
0,2023/7/24 12:01,正常停机,54,1258.29,1248.67,41,38,0.91,0,9.09,39.4,0.76,0.0,12.74,51.62,39.67,0.0,102.9,320.29,29.02,0.0,115.02,370.7,0
