id,时间,状态,电机模块电机温度,电机模块速度激活值(RPM),电机速度实际值(RPM),高速轴前轴承轴温,高速轴后轴承轴温,高速轴锁紧器端轴承1#轴承对象值,高速轴锁紧器端轴承1#频域速度有效值,高速轴锁紧器端轴承1#时域加速度有效值,高速轴锁紧器端轴承1#时域加速度峰值,高速轴轴承1#轴承对象值,高速轴轴承1#频域速度有效值,高速轴轴承1#时域加速度有效值,高速轴轴承1#时域加速度峰值,主电机前轴承轴承对象值,主电机前轴承频域速度有效值,主电机前轴承时域加速度有效值,主电机前轴承时域加速度峰值,主电机后轴承轴承对象值,主电机后轴承频域速度有效值,主电机后轴承时域加速度有效值,主电机后轴承时域加速度峰值,y
1,2023/7/24 3:51,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.54,0.0,0.0,3.06,17.15,0.0,0.0,4.19,19.02,0.0,0.0,4.08,16.22,0
2,2023/7/24 3:52,正常停机,35,1258.29,0.0,38,36,0.0,0,2.87,16.49,0.0,0.0,3.22,17.0,0.0,0.0,4.24,18.83,0.0,0.0,4.08,16.3,1
1,2023/7/24 3:54,正常停机,35,1258.29,0.0,38,36,0.0,0,2.81,16.97,0.0,0.0,3.07,17.46,0.0,0.0,4.19,19.05,0.0,0.0,4.09,16.05,0
1,2023/7/24 3:55,正常停机,35,1258.29,0.0,38,36,0.0,0,2.76,16.67,0.0,0.0,3.02,16.35,0.0,0.0,4.25,18.56,0.0,0.0,4.07,16.89,0
1,2023/7/24 3:57,正常停机,35,1258.29,0.0,38,36,0.0,0,2.81,16.15,0.0,0.0,2.95,16.91,0.0,0.0,4.11,18.85,0.0,0.0,4.13,15.89,0
1,2023/7/24 3:58,正常停机,35,1258.29,0.0,38,36,0.0,0,2.82,15.94,0.0,0.0,3.03,17.47,0.0,0.0,4.19,19.78,0.0,0.0,4.06,15.73,1
3,2023/7/24 3:59,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.56,0.0,0.0,3.18,17.77,0.0,0.0,4.18,18.47,0.0,0.0,4.08,16.33,0
2,2023/7/24 4:00,正常停机,35,1258.29,0.0,38,36,0.0,0,2.85,16.67,0.0,0.0,3.1,17.57,0.0,0.0,4.25,19.04,0.0,0.0,4.13,15.74,0
1,2023/7/24 4:01,正常停机,35,1258.29,0.0,38,36,0.0,0,2.79,15.79,0.0,0.0,2.99,17.28,0.0,0.0,4.26,19.08,0.0,0.0,4.1,15.58,0
2,2023/7/24 4:02,正常停机,35,1258.29,0.0,38,36,0.0,0,2.81,16.22,0.0,0.0,3.1,17.31,0.0,0.0,4.18,18.48,0.0,0.0,4.14,16.02,0
2,2023/7/24 4:03,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.53,0.0,0.0,3.03,16.85,0.0,0.0,4.29,18.41,0.0,0.0,4.11,15.82,0
2,2023/7/24 4:04,正常停机,35,1258.29,0.0,38,36,0.0,0,2.87,16.48,0.0,0.0,3.06,17.78,0.0,0.0,4.12,18.24,0.0,0.0,4.11,16.94,1
1,2023/7/24 4:06,正常停机,35,1258.29,0.0,38,36,0.0,0,2.8,16.69,0.0,0.0,3.02,17.38,0.0,0.0,4.16,19.01,0.0,0.0,4.08,16.09,0
3,2023/7/24 4:08,正常停机,35,1258.29,0.0,38,36,0.0,0,2.78,16.83,0.0,0.0,3.12,17.39,0.0,0.0,4.24,19.32,0.0,0.0,4.13,16.15,1
2,2023/7/24 4:09,正常停机,35,1258.29,0.0,38,36,0.0,0,2.85,16.71,0.0,0.0,3.16,17.84,0.0,0.0,4.14,18.54,0.0,0.0,4.12,16.34,1
3,2023/7/24 4:10,正常停机,35,1258.29,0.0,38,36,0.0,0,2.8,16.23,0.0,0.0,3.07,17.0,0.0,0.0,4.19,18.46,0.0,0.0,4.06,16.47,0
1,2023/7/24 4:12,正常停机,35,1258.29,0.0,38,36,0.0,0,2.77,17.14,0.0,0.0,3.07,17.41,0.0,0.0,4.09,18.74,0.0,0.0,4.1,16.34,0
3,2023/7/24 4:15,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.66,0.0,0.0,3.23,16.8,0.0,0.0,4.15,18.36,0.0,0.0,4.14,15.91,0
2,2023/7/24 4:16,正常停机,35,1258.29,0.0,38,36,0.0,0,2.77,16.64,0.0,0.0,3.05,17.34,0.0,0.0,4.29,19.22,0.0,0.0,4.17,16.11,0
2,2023/7/24 4:19,正常停机,35,1258.29,0.0,38,36,0.0,0,2.86,16.59,0.0,0.0,3.19,17.92,0.0,0.0,4.2,18.85,0.0,0.0,4.1,15.81,0
3,2023/7/24 4:22,正常停机,35,1258.29,0.0,38,36,0.0,0,2.86,16.56,0.0,0.0,3.13,17.59,0.0,0.0,4.2,19.02,0.0,0.0,4.12,16.1,0
2,2023/7/24 4:25,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.97,0.0,0.0,3.19,17.19,0.0,0.0,4.11,18.44,0.0,0.0,4.08,16.03,0
3,2023/7/24 4:28,正常停机,35,1258.29,0.0,38,36,0.0,0,2.75,16.47,0.0,0.0,3.08,17.02,0.0,0.0,4.23,19.1,0.0,0.0,4.08,15.75,0
2,2023/7/24 4:29,正常停机,35,1258.29,0.0,38,36,0.0,0,2.79,16.6,0.0,0.0,3.18,17.66,0.0,0.0,4.22,18.45,0.0,0.0,4.1,16.6,0
3,2023/7/24 4:32,正常停机,35,1258.29,0.0,38,36,0.0,0,2.85,16.46,0.0,0.0,3.08,17.56,0.0,0.0,4.18,18.8,0.0,0.0,4.09,15.88,0
2,2023/7/24 4:33,正常停机,35,1258.29,0.0,38,36,0.0,0,2.87,16.35,0.0,0.0,3.16,17.89,0.0,0.0,4.19,19.4,0.0,0.0,4.12,16.63,0
1,2023/7/24 4:34,正常停机,35,1258.29,0.0,38,36,0.0,0,2.8,16.99,0.0,0.0,3.04,17.31,0.0,0.0,4.16,18.57,0.0,0.0,4.14,15.86,1
2,2023/7/24 4:36,正常停机,35,1258.29,0.0,38,36,0.0,0,2.83,16.44,0.0,0.0,3.13,17.43,0.0,0.0,4.17,19.42,0.0,0.0,4.13,15.63,0
3,2023/7/24 4:38,正常停机,35,1258.29,0.0,38,36,0.0,0,2.86,16.98,0.0,0.0,2.99,16.79,0.0,0.0,4.15,19.34,0.0,0.0,4.08,16.34,0
1,2023/7/24 4:39,正常停机,35,1258.29,0.0,38,36,0.0,0,2.81,16.86,0.0,0.0,3.11,17.56,0.0,0.0,4.15,18.71,0.0,0.0,4.08,16.08,0
3,2023/7/24 4:40,正常停机,35,1258.29,0.0,38,36,0.0,0,2.84,16.9,0.0,0.0,3.09,17.41,0.0,0.0,4.18,18.62,0.0,0.0,4.05,16.84,1
3,2023/7/24 4:41,正常停机,35,1258.29,0.0,38,36,0.0,0,2.87,16.58,0.0,0.0,2.98,17.63,0.0,0.0,4.16,19.03,0.0,0.0,4.05,16.41,0
2,2023/7/24 4:44,正常停机,35,1258.29,0.0,38,36,0.0,0,2.76,16.6,0.0,0.0,3.05,17.11,0.0,0.0,4.19,19.22,0.0,0.0,4.05,17.33,0
2,2023/7/24 4:45,正常停机,35,1258.29,0.0,38,36,0.0,0,2.79,16.78,0.0,0.0,3.19,18.43,0.0,0.0,4.2,17.98,0.0,0.0,4.06,15.93,0
1,2023/7/24 4:47,正常停机,35,1258.29,0.0,38,36,0.0,0,2.82,15.72,0.0,0.0,3.04,17.55,0.0,0.0,4.18,18.29,0.0,0.0,4.06,16.03,0
3,2023/7/24 4:48,正常停机,35,1258.29,0.0,38,36,0.0,0,2.89,16.85,0.0,0.0,2.93,16.95,0.0,0.0,4.24,19.36,0.0,0.0,4.1,16.54,0
1,2023/7/24 4:49,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.18,0.0,0.0,2.98,16.97,0.0,0.0,4.12,18.58,0.0,0.0,4.05,16.19,0
3,2023/7/24 4:50,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.77,0.0,0.0,3.0,17.77,0.0,0.0,4.14,18.99,0.0,0.0,4.05,15.76,0
1,2023/7/24 4:51,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,16.34,0.0,0.0,3.12,17.75,0.0,0.0,4.23,18.95,0.0,0.0,4.09,16.51,0
1,2023/7/24 4:55,正常停机,35,1258.29,0.0,37,36,0.0,0,2.74,16.42,0.0,0.0,3.18,18.18,0.0,0.0,4.26,18.29,0.0,0.0,4.17,16.19,0
1,2023/7/24 4:57,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,16.22,0.0,0.0,3.05,17.77,0.0,0.0,4.13,19.21,0.0,0.0,4.12,17.08,0
1,2023/7/24 4:58,正常停机,35,1258.29,0.0,37,36,0.0,0,2.85,16.81,0.0,0.0,3.0,17.3,0.0,0.0,4.13,18.24,0.0,0.0,4.1,16.38,0
3,2023/7/24 4:59,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.96,0.0,0.0,2.95,17.33,0.0,0.0,4.21,18.97,0.0,0.0,4.05,15.91,0
1,2023/7/24 5:00,正常停机,35,1258.29,0.0,37,36,0.0,0,2.74,16.6,0.0,0.0,3.0,17.58,0.0,0.0,4.17,18.37,0.0,0.0,4.13,17.26,0
2,2023/7/24 5:01,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.12,0.0,0.0,2.95,17.07,0.0,0.0,4.17,18.83,0.0,0.0,4.03,16.55,0
2,2023/7/24 5:02,正常停机,35,1258.29,0.0,37,36,0.0,0,2.79,16.89,0.0,0.0,3.05,17.38,0.0,0.0,4.24,18.7,0.0,0.0,4.09,16.57,0
1,2023/7/24 5:04,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,16.31,0.0,0.0,3.14,18.08,0.0,0.0,4.17,19.11,0.0,0.0,4.08,16.84,0
1,2023/7/24 5:05,正常停机,35,1258.29,0.0,37,36,0.0,0,2.85,16.03,0.0,0.0,2.93,17.79,0.0,0.0,4.12,18.88,0.0,0.0,4.14,16.4,0
1,2023/7/24 5:06,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,16.39,0.0,0.0,3.02,16.62,0.0,0.0,4.21,18.5,0.0,0.0,4.12,16.58,0
1,2023/7/24 5:09,正常停机,35,1258.29,0.0,37,36,0.0,0,2.77,16.12,0.0,0.0,2.92,16.92,0.0,0.0,4.2,19.24,0.0,0.0,4.11,16.8,0
1,2023/7/24 5:12,正常停机,35,1258.29,0.0,37,36,0.0,0,2.88,16.1,0.0,0.0,3.08,17.52,0.0,0.0,4.15,18.82,0.0,0.0,4.07,16.17,0
1,2023/7/24 5:13,正常停机,35,1258.29,0.0,37,36,0.0,0,2.78,16.05,0.0,0.0,2.94,17.47,0.0,0.0,4.21,18.52,0.0,0.0,4.07,16.44,0
1,2023/7/24 5:14,正常停机,35,1258.29,0.0,37,36,0.0,0,2.75,16.67,0.0,0.0,3.09,17.35,0.0,0.0,4.16,19.07,0.0,0.0,4.14,16.37,0
3,2023/7/24 5:15,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.23,0.0,0.0,2.97,17.11,0.0,0.0,4.19,19.34,0.0,0.0,4.12,16.74,1
2,2023/7/24 5:17,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.27,0.0,0.0,2.92,16.96,0.0,0.0,4.22,18.72,0.0,0.0,4.05,16.48,0
1,2023/7/24 5:19,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.88,0.0,0.0,2.86,17.1,0.0,0.0,4.14,19.02,0.0,0.0,4.15,16.64,1
2,2023/7/24 5:21,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,17.01,0.0,0.0,3.11,17.6,0.0,0.0,4.19,18.34,0.0,0.0,4.1,16.88,0
1,2023/7/24 5:22,正常停机,35,1258.29,0.0,37,36,0.0,0,2.85,16.87,0.0,0.0,3.09,17.51,0.0,0.0,4.19,18.98,0.0,0.0,4.06,16.42,0
1,2023/7/24 5:23,正常停机,35,1258.29,0.0,37,36,0.0,0,2.84,16.51,0.0,0.0,3.15,17.45,0.0,0.0,4.29,18.2,0.0,0.0,4.13,16.29,0
1,2023/7/24 5:24,正常停机,35,1258.29,0.0,37,36,0.0,0,2.8,16.3,0.0,0.0,2.96,17.31,0.0,0.0,4.22,19.13,0.0,0.0,4.07,16.37,0
3,2023/7/24 5:27,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.9,0.0,0.0,2.98,17.33,0.0,0.0,4.2,19.44,0.0,0.0,4.08,16.34,0
1,2023/7/24 5:29,正常停机,35,1258.29,0.0,37,36,0.0,0,2.79,16.35,0.0,0.0,3.08,18.01,0.0,0.0,4.2,18.82,0.0,0.0,4.16,16.25,0
3,2023/7/24 5:30,正常停机,35,1258.29,0.0,37,36,0.0,0,2.77,16.62,0.0,0.0,3.07,17.65,0.0,0.0,4.22,19.28,0.0,0.0,4.05,16.81,1
3,2023/7/24 5:31,正常停机,35,1258.29,0.0,37,36,0.0,0,2.77,16.49,0.0,0.0,2.94,17.58,0.0,0.0,4.16,20.06,0.0,0.0,4.15,16.46,0
3,2023/7/24 5:32,正常停机,35,1258.29,0.0,37,36,0.0,0,2.8,16.44,0.0,0.0,3.04,17.35,0.0,0.0,4.22,19.03,0.0,0.0,4.17,15.73,0
2,2023/7/24 5:33,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,17.19,0.0,0.0,2.9,16.95,0.0,0.0,4.2,19.25,0.0,0.0,4.11,15.93,1
3,2023/7/24 5:37,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.99,0.0,0.0,2.99,17.48,0.0,0.0,4.16,18.93,0.0,0.0,4.13,16.28,0
2,2023/7/24 5:38,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,17.07,0.0,0.0,3.02,17.45,0.0,0.0,4.14,18.93,0.0,0.0,4.09,16.03,0
1,2023/7/24 5:40,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.73,0.0,0.0,2.98,17.13,0.0,0.0,4.22,18.57,0.0,0.0,4.1,15.88,0
1,2023/7/24 5:42,正常停机,35,1258.29,0.0,37,36,0.0,0,2.8,16.7,0.0,0.0,3.05,16.98,0.0,0.0,4.18,18.28,0.0,0.0,4.09,16.27,0
1,2023/7/24 5:45,正常停机,35,1258.29,0.0,37,36,0.0,0,2.83,16.92,0.0,0.0,3.14,17.62,0.0,0.0,4.12,18.79,0.0,0.0,4.11,16.43,0
1,2023/7/24 5:46,正常停机,35,1258.29,0.0,37,36,0.0,0,2.89,16.51,0.0,0.0,2.91,17.3,0.0,0.0,4.16,18.82,0.0,0.0,4.09,16.03,0
3,2023/7/24 5:47,正常停机,35,1258.29,0.0,37,36,0.0,0,2.85,16.68,0.0,0.0,3.02,17.19,0.0,0.0,4.18,18.64,0.0,0.0,4.16,16.04,0
2,2023/7/24 5:49,正常停机,35,1258.29,0.0,37,36,0.0,0,2.81,16.35,0.0,0.0,3.02,16.88,0.0,0.0,4.27,18.41,0.0,0.0,4.13,15.84,0
1,2023/7/24 5:51,正常停机,35,1258.29,0.0,37,36,0.0,0,2.91,16.73,0.0,0.0,3.12,17.16,0.0,0.0,4.2,19.1,0.0,0.0,4.16,16.01,0
3,2023/7/24 5:54,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.24,0.0,0.0,3.2,17.55,0.0,0.0,4.21,19.4,0.0,0.0,4.06,16.21,0
3,2023/7/24 5:55,正常停机,35,1258.29,0.0,37,36,0.0,0,2.85,16.89,0.0,0.0,3.06,16.98,0.0,0.0,4.24,18.84,0.0,0.0,4.12,16.24,0
2,2023/7/24 5:57,正常停机,35,1258.29,0.0,37,36,0.0,0,2.76,16.97,0.0,0.0,3.05,17.7,0.0,0.0,4.21,19.04,0.0,0.0,4.11,16.17,0
3,2023/7/24 5:58,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.86,0.0,0.0,3.05,17.78,0.0,0.0,4.23,19.55,0.0,0.0,4.07,15.87,0
1,2023/7/24 5:59,正常停机,34,1258.29,0.0,37,36,0.0,0,2.88,16.48,0.0,0.0,3.06,17.93,0.0,0.0,4.19,18.56,0.0,0.0,4.14,15.98,0
1,2023/7/24 6:01,正常停机,35,1258.29,0.0,37,36,0.0,0,2.84,16.72,0.0,0.0,3.07,17.71,0.0,0.0,4.19,19.44,0.0,0.0,4.1,16.16,0
3,2023/7/24 6:02,正常停机,35,1258.29,0.0,37,36,0.0,0,2.82,16.13,0.0,0.0,3.02,16.89,0.0,0.0,4.15,18.36,0.0,0.0,4.14,16.14,0
3,2023/7/24 6:05,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.19,0.0,0.0,3.11,17.16,0.0,0.0,4.21,18.81,0.0,0.0,4.11,16.18,0
1,2023/7/24 6:07,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.97,0.0,0.0,3.16,17.62,0.0,0.0,4.31,19.19,0.0,0.0,4.15,15.96,0
2,2023/7/24 6:09,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.8,0.0,0.0,3.1,17.7,0.0,0.0,4.25,19.14,0.0,0.0,4.06,15.91,0
1,2023/7/24 6:10,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,15.98,0.0,0.0,3.05,17.26,0.0,0.0,4.35,18.79,0.0,0.0,4.12,16.15,0
2,2023/7/24 6:12,正常停机,34,1258.29,0.0,37,36,0.0,0,2.79,16.33,0.0,0.0,3.13,17.81,0.0,0.0,4.18,18.61,0.0,0.0,4.13,16.24,1
1,2023/7/24 6:14,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.99,0.0,0.0,3.15,17.15,0.0,0.0,4.29,19.52,0.0,0.0,4.06,15.65,0
2,2023/7/24 6:15,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.83,0.0,0.0,2.99,17.27,0.0,0.0,4.19,19.25,0.0,0.0,4.16,16.56,0
2,2023/7/24 6:16,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.58,0.0,0.0,3.15,17.11,0.0,0.0,4.25,19.79,0.0,0.0,4.06,16.51,0
1,2023/7/24 6:19,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.37,0.0,0.0,2.9,17.37,0.0,0.0,4.34,19.31,0.0,0.0,4.08,16.18,0
2,2023/7/24 6:20,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.96,0.0,0.0,3.04,17.61,0.0,0.0,4.28,19.61,0.0,0.0,4.09,16.03,0
2,2023/7/24 6:21,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.59,0.0,0.0,2.98,17.53,0.0,0.0,4.24,19.21,0.0,0.0,4.17,16.6,0
3,2023/7/24 6:24,正常停机,34,1258.29,0.0,37,36,0.0,0,2.9,16.89,0.0,0.0,3.07,17.67,0.0,0.0,4.15,18.18,0.0,0.0,4.11,16.3,0
3,2023/7/24 6:25,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.24,0.0,0.0,3.02,17.34,0.0,0.0,4.25,19.44,0.0,0.0,4.07,16.49,1
1,2023/7/24 6:28,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.13,0.0,0.0,3.15,17.39,0.0,0.0,4.26,19.89,0.0,0.0,4.11,15.91,0
1,2023/7/24 6:29,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.86,0.0,0.0,3.12,17.41,0.0,0.0,4.14,19.11,0.0,0.0,4.1,16.01,0
3,2023/7/24 6:31,正常停机,34,1258.29,0.0,37,36,0.0,0,2.92,16.44,0.0,0.0,2.98,17.11,0.0,0.0,4.19,19.19,0.0,0.0,4.1,16.41,0
3,2023/7/24 6:33,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.74,0.0,0.0,3.0,17.21,0.0,0.0,4.15,18.93,0.0,0.0,4.15,16.5,0
3,2023/7/24 6:35,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.4,0.0,0.0,3.06,16.68,0.0,0.0,4.19,19.12,0.0,0.0,4.08,16.17,0
2,2023/7/24 6:36,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,15.89,0.0,0.0,3.1,17.86,0.0,0.0,4.16,19.03,0.0,0.0,4.1,16.23,0
3,2023/7/24 6:37,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.66,0.0,0.0,3.08,17.09,0.0,0.0,4.15,18.49,0.0,0.0,4.12,16.29,1
1,2023/7/24 6:38,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,15.93,0.0,0.0,3.15,17.37,0.0,0.0,4.14,18.89,0.0,0.0,4.15,16.55,0
1,2023/7/24 6:39,正常停机,34,1258.29,0.0,37,36,0.0,0,2.82,16.28,0.0,0.0,3.09,17.99,0.0,0.0,4.26,18.93,0.0,0.0,4.11,16.2,1
1,2023/7/24 6:40,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.7,0.0,0.0,2.91,17.45,0.0,0.0,4.22,18.58,0.0,0.0,4.13,15.96,0
3,2023/7/24 6:41,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.73,0.0,0.0,3.03,17.11,0.0,0.0,4.18,19.01,0.0,0.0,4.09,15.98,0
3,2023/7/24 6:42,正常停机,34,1258.29,0.0,37,36,0.0,0,2.78,16.5,0.0,0.0,3.01,17.51,0.0,0.0,4.18,18.63,0.0,0.0,4.06,15.97,0
3,2023/7/24 6:47,正常停机,34,1258.29,0.0,37,36,0.0,0,2.78,16.68,0.0,0.0,3.12,17.76,0.0,0.0,4.13,18.75,0.0,0.0,4.11,16.12,1
1,2023/7/24 6:48,正常停机,34,1258.29,0.0,37,36,0.0,0,2.88,16.4,0.0,0.0,3.13,17.45,0.0,0.0,4.15,19.01,0.0,0.0,4.08,15.64,0
1,2023/7/24 6:49,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.32,0.0,0.0,3.02,17.45,0.0,0.0,4.17,18.97,0.0,0.0,4.08,16.17,0
1,2023/7/24 6:50,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.73,0.0,0.0,3.1,17.7,0.0,0.0,4.23,18.35,0.0,0.0,4.07,16.07,0
2,2023/7/24 6:51,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.32,0.0,0.0,3.14,17.12,0.0,0.0,4.29,19.3,0.0,0.0,4.06,16.62,0
3,2023/7/24 6:57,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.13,0.0,0.0,3.06,17.32,0.0,0.0,4.18,19.5,0.0,0.0,4.02,16.48,0
1,2023/7/24 6:58,正常停机,34,1258.29,0.0,37,36,0.0,0,2.85,16.0,0.0,0.0,3.13,16.93,0.0,0.0,4.19,18.62,0.0,0.0,4.05,16.09,0
3,2023/7/24 6:59,正常停机,34,1258.29,0.0,37,36,0.0,0,2.86,16.93,0.0,0.0,3.01,17.01,0.0,0.0,4.2,19.05,0.0,0.0,4.12,16.11,1
2,2023/7/24 7:00,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.39,0.0,0.0,3.12,17.38,0.0,0.0,4.14,18.56,0.0,0.0,4.09,16.64,0
1,2023/7/24 7:01,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.43,0.0,0.0,3.08,16.95,0.0,0.0,4.23,19.43,0.0,0.0,4.1,15.56,0
1,2023/7/24 7:03,正常停机,34,1258.29,0.0,37,36,0.0,0,2.72,16.53,0.0,0.0,2.95,17.02,0.0,0.0,4.29,18.92,0.0,0.0,4.04,16.38,0
1,2023/7/24 7:04,正常停机,34,1258.29,0.0,37,36,0.0,0,2.76,16.94,0.0,0.0,3.09,16.86,0.0,0.0,4.18,19.03,0.0,0.0,4.08,15.75,0
1,2023/7/24 7:05,正常停机,34,1258.29,0.0,37,36,0.0,0,2.83,16.8,0.0,0.0,3.16,17.35,0.0,0.0,4.16,18.69,0.0,0.0,4.07,16.57,1
2,2023/7/24 7:06,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.32,0.0,0.0,3.1,16.83,0.0,0.0,4.19,18.21,0.0,0.0,4.09,15.85,0
1,2023/7/24 7:07,正常停机,34,1258.29,0.0,37,36,0.0,0,2.78,16.47,0.0,0.0,3.1,16.99,0.0,0.0,4.13,18.44,0.0,0.0,4.11,16.96,0
3,2023/7/24 7:08,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.38,0.0,0.0,3.27,17.12,0.0,0.0,4.13,18.62,0.0,0.0,4.11,16.15,0
1,2023/7/24 7:09,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.13,0.0,0.0,3.18,16.77,0.0,0.0,4.19,19.37,0.0,0.0,4.02,16.61,0
2,2023/7/24 7:10,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.28,0.0,0.0,3.12,17.18,0.0,0.0,4.18,18.69,0.0,0.0,4.12,16.1,0
3,2023/7/24 7:12,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,16.42,0.0,0.0,3.17,16.75,0.0,0.0,4.22,19.85,0.0,0.0,4.04,16.18,0
3,2023/7/24 7:13,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.5,0.0,0.0,3.05,17.25,0.0,0.0,4.22,19.19,0.0,0.0,4.05,15.96,1
1,2023/7/24 7:14,正常停机,34,1258.29,0.0,37,36,0.0,0,2.89,16.65,0.0,0.0,3.15,17.46,0.0,0.0,4.23,19.14,0.0,0.0,4.06,16.67,0
2,2023/7/24 7:15,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,15.91,0.0,0.0,3.11,17.09,0.0,0.0,4.21,19.15,0.0,0.0,4.1,15.85,1
1,2023/7/24 7:16,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,17.06,0.0,0.0,3.21,17.44,0.0,0.0,4.15,19.21,0.0,0.0,4.07,15.9,0
3,2023/7/24 7:17,正常停机,34,1258.29,0.0,37,36,0.0,0,2.87,17.04,0.0,0.0,3.13,17.17,0.0,0.0,4.24,19.43,0.0,0.0,4.08,16.26,0
1,2023/7/24 7:18,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.62,0.0,0.0,3.23,16.97,0.0,0.0,4.21,18.53,0.0,0.0,4.09,15.79,0
2,2023/7/24 7:19,正常停机,34,1258.29,0.0,37,36,0.0,0,2.84,16.71,0.0,0.0,3.2,17.53,0.0,0.0,4.24,18.84,0.0,0.0,4.13,16.33,0
3,2023/7/24 7:26,正常停机,34,1258.29,0.0,37,36,0.0,0,2.81,16.53,0.0,0.0,3.1,17.47,0.0,0.0,4.17,18.86,0.0,0.0,4.11,16.46,0
3,2023/7/24 7:28,正常停机,34,1258.29,0.0,37,36,0.0,0,2.72,16.81,0.0,0.0,3.06,16.65,0.0,0.0,4.13,19.02,0.0,0.0,4.04,15.92,0
2,2023/7/24 7:31,正常停机,34,1258.29,0.0,37,36,0.0,0,2.79,16.34,0.0,0.0,3.17,17.07,0.0,0.0,4.17,19.17,0.0,0.0,4.07,16.89,0
1,2023/7/24 7:33,正常停机,34,1258.29,0.0,37,36,0.0,0,2.79,16.66,0.0,0.0,3.07,17.45,0.0,0.0,4.14,18.61,0.0,0.0,4.08,15.73,0
1,2023/7/24 7:34,正常停机,34,1258.29,0.0,37,36,0.0,0,2.75,17.12,0.0,0.0,3.09,17.1,0.0,0.0,4.13,19.0,0.0,0.0,4.1,16.26,0
1,2023/7/24 7:35,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.88,0.0,0.0,2.99,17.33,0.0,0.0,4.17,19.15,0.0,0.0,4.06,16.18,0
3,2023/7/24 7:36,正常停机,34,1258.29,0.0,37,36,0.0,0,2.8,16.49,0.0,0.0,3.09,17.19,0.0,0.0,4.24,19.29,0.0,0.0,4.09,16.21,0
